job_id,job_name,experience_required,education
81059,Research Scientist,4,Bachelor
81060,Research Scientist,2,Master
81061,Data Engineer,9,PhD
81062,Big Data Engineer,2,Bachelor
81063,Big Data Engineer,4,PhD
81064,Machine Learning Engineer,7,Bachelor
81065,Data Analyst,9,PhD
81066,Machine Learning Engineer,7,Master
81067,Data Analyst,6,Bachelor
81068,Data Analyst,7,Master
81069,Data Engineer,3,Master
81070,Data Architect,8,Bachelor
81071,Research Scientist,6,Master
81072,Data Architect,10,Bachelor
81073,Data Scientist,2,Bachelor
81074,Quantitative Analyst,8,Bachelor
81075,Quantitative Analyst,2,Bachelor
81076,Research Scientist,10,Bachelor
81077,Statistician,9,Bachelor
81078,Data Analyst,9,Master
81079,Data Scientist,1,Master
81080,Machine Learning Engineer,7,Master
81081,Data Architect,3,Bachelor
81082,Business Intelligence Analyst,10,Master
81083,Machine Learning Engineer,8,Bachelor
81084,Data Engineer,2,PhD
81085,Data Analyst,3,PhD
81086,Quantitative Analyst,5,PhD
81087,Data Scientist,6,PhD
81088,Data Scientist,1,Master
81089,Big Data Engineer,2,Bachelor
81090,Machine Learning Engineer,1,Bachelor
81091,Data Analyst,4,Bachelor
81092,Data Scientist,1,Bachelor
81093,Statistician,8,PhD
81094,Business Intelligence Analyst,2,Master
81095,Business Intelligence Analyst,9,PhD
81096,Big Data Engineer,2,Master
81097,Data Analyst,3,Bachelor
81098,Data Analyst,10,Master
81099,Machine Learning Engineer,7,Bachelor
81100,Data Analyst,7,Bachelor
81101,Research Scientist,2,Master
81102,Research Scientist,5,Master
81103,Big Data Engineer,7,Bachelor
81104,Data Engineer,5,PhD
81105,Data Architect,3,PhD
81106,Data Analyst,8,Bachelor
81107,Research Scientist,1,Master
81108,Quantitative Analyst,8,Bachelor
81109,Machine Learning Engineer,5,PhD
81110,Big Data Engineer,7,Master
81111,Data Analyst,8,Bachelor
81112,Machine Learning Engineer,9,Bachelor
81113,Data Scientist,1,Bachelor
81114,Business Intelligence Analyst,10,PhD
81115,Machine Learning Engineer,8,Master
81116,Machine Learning Engineer,9,Master
81117,Data Scientist,1,Master
81118,Quantitative Analyst,2,Bachelor
81119,Data Engineer,7,Bachelor
81120,Data Architect,1,Bachelor
81121,Data Engineer,2,Master
81122,Data Engineer,3,Bachelor
81123,Data Analyst,4,PhD
81124,Research Scientist,9,Bachelor
81125,Big Data Engineer,7,PhD
81126,Statistician,2,Bachelor
81127,Business Intelligence Analyst,7,Master
81128,Business Intelligence Analyst,6,PhD
81129,Research Scientist,8,Master
81130,Data Scientist,1,Master
81131,Data Engineer,8,Master
81132,Business Intelligence Analyst,6,Master
81133,Business Intelligence Analyst,2,PhD
81134,Quantitative Analyst,5,PhD
81135,Data Analyst,3,PhD
81136,Data Scientist,7,Bachelor
81137,Research Scientist,4,PhD
81138,Statistician,8,Master
81139,Research Scientist,8,Bachelor
81140,Data Scientist,5,Bachelor
81141,Data Engineer,7,Master
81142,Research Scientist,3,PhD
81143,Research Scientist,6,Bachelor
81144,Research Scientist,4,Master
81145,Business Intelligence Analyst,1,Bachelor
81146,Statistician,4,Master
81147,Big Data Engineer,1,PhD
81148,Business Intelligence Analyst,1,PhD
81149,Data Scientist,8,Master
81150,Quantitative Analyst,9,PhD
81151,Research Scientist,1,Master
81152,Quantitative Analyst,2,Bachelor
81153,Data Engineer,2,Bachelor
81154,Machine Learning Engineer,8,PhD
81155,Data Engineer,4,Master
81156,Data Engineer,6,Master
81157,Business Intelligence Analyst,1,Bachelor
81158,Big Data Engineer,2,Bachelor
81159,Big Data Engineer,9,PhD
81160,Business Intelligence Analyst,7,PhD
81161,Data Scientist,9,Master
81162,Statistician,1,Master
81163,Data Scientist,6,Bachelor
81164,Quantitative Analyst,4,Bachelor
81165,Data Analyst,3,Bachelor
81166,Data Analyst,8,PhD
81167,Business Intelligence Analyst,10,Master
81168,Statistician,5,Bachelor
81169,Statistician,10,Master
81170,Data Scientist,2,Master
81171,Big Data Engineer,10,PhD
81172,Business Intelligence Analyst,1,Bachelor
81173,Research Scientist,4,PhD
81174,Data Architect,2,Master
81175,Statistician,6,PhD
81176,Data Engineer,3,Bachelor
81177,Business Intelligence Analyst,10,Master
81178,Machine Learning Engineer,6,PhD
81179,Data Engineer,4,Bachelor
81180,Big Data Engineer,3,PhD
81181,Data Scientist,6,Master
81182,Business Intelligence Analyst,1,Bachelor
81183,Quantitative Analyst,8,PhD
81184,Data Scientist,5,PhD
81185,Data Analyst,8,PhD
81186,Statistician,5,Master
81187,Data Architect,3,Master
81188,Data Analyst,2,PhD
81189,Machine Learning Engineer,4,Master
81190,Statistician,6,Bachelor
81191,Data Scientist,6,Bachelor
81192,Research Scientist,9,Master
81193,Data Architect,9,PhD
81194,Data Architect,3,Bachelor
81195,Data Architect,2,Bachelor
81196,Big Data Engineer,4,PhD
81197,Data Engineer,5,PhD
81198,Machine Learning Engineer,2,Master
81199,Business Intelligence Analyst,5,Master
81200,Statistician,9,Bachelor
81201,Data Architect,5,Bachelor
81202,Big Data Engineer,2,Bachelor
81203,Data Architect,10,Bachelor
81204,Statistician,10,Bachelor
81205,Data Architect,6,PhD
81206,Data Analyst,3,Master
81207,Data Architect,3,Bachelor
81208,Research Scientist,6,Master
81209,Quantitative Analyst,1,Master
81210,Quantitative Analyst,10,Bachelor
81211,Data Architect,5,Bachelor
81212,Data Engineer,10,Bachelor
81213,Big Data Engineer,2,Bachelor
81214,Data Scientist,5,Bachelor
81215,Statistician,10,Bachelor
81216,Business Intelligence Analyst,3,PhD
81217,Data Analyst,8,Master
81218,Data Architect,3,PhD
81219,Statistician,6,Bachelor
81220,Quantitative Analyst,5,Bachelor
81221,Data Analyst,1,PhD
81222,Quantitative Analyst,5,Bachelor
81223,Research Scientist,1,PhD
81224,Data Engineer,8,Bachelor
81225,Machine Learning Engineer,1,PhD
81226,Research Scientist,6,Bachelor
81227,Machine Learning Engineer,3,Bachelor
81228,Data Scientist,8,Master
81229,Big Data Engineer,10,Master
81230,Quantitative Analyst,3,PhD
81231,Research Scientist,9,Master
81232,Quantitative Analyst,5,Bachelor
81233,Data Scientist,9,Bachelor
81234,Data Analyst,9,PhD
81235,Quantitative Analyst,7,Master
81236,Data Engineer,1,Master
81237,Data Engineer,7,Master
81238,Quantitative Analyst,3,PhD
81239,Research Scientist,7,Master
81240,Data Architect,7,Master
81241,Data Scientist,2,Bachelor
81242,Big Data Engineer,7,Master
81243,Data Scientist,3,Bachelor
81244,Machine Learning Engineer,8,Master
81245,Business Intelligence Analyst,6,PhD
81246,Business Intelligence Analyst,10,Bachelor
81247,Statistician,7,Bachelor
81248,Statistician,2,Bachelor
81249,Statistician,2,PhD
81250,Research Scientist,1,PhD
81251,Research Scientist,4,PhD
81252,Statistician,10,PhD
81253,Data Scientist,8,Master
81254,Data Analyst,3,Master
81255,Data Scientist,3,PhD
81256,Data Analyst,10,Bachelor
81257,Research Scientist,3,Master
81258,Quantitative Analyst,4,PhD
81259,Data Architect,8,PhD
81260,Data Engineer,10,Bachelor
81261,Quantitative Analyst,8,PhD
81262,Business Intelligence Analyst,9,PhD
81263,Statistician,8,PhD
81264,Research Scientist,7,Master
81265,Research Scientist,9,PhD
81266,Big Data Engineer,10,Master
81267,Data Architect,9,Bachelor
81268,Research Scientist,7,PhD
81269,Research Scientist,4,Master
81270,Data Analyst,9,PhD
81271,Data Architect,9,PhD
81272,Quantitative Analyst,8,Bachelor
81273,Data Engineer,5,Bachelor
81274,Statistician,6,PhD
81275,Quantitative Analyst,9,PhD
81276,Data Architect,2,Master
81277,Big Data Engineer,1,Master
81278,Data Scientist,1,Bachelor
81279,Business Intelligence Analyst,6,Master
81280,Big Data Engineer,6,Bachelor
81281,Data Architect,9,Master
81282,Research Scientist,8,Master
81283,Data Scientist,1,PhD
81284,Statistician,3,Bachelor
81285,Statistician,6,Master
81286,Business Intelligence Analyst,10,Bachelor
81287,Data Scientist,3,Bachelor
81288,Business Intelligence Analyst,3,Bachelor
81289,Data Engineer,7,PhD
81290,Quantitative Analyst,6,PhD
81291,Data Engineer,3,Bachelor
81292,Data Architect,8,Master
81293,Research Scientist,5,PhD
81294,Data Engineer,6,PhD
81295,Quantitative Analyst,6,Bachelor
81296,Big Data Engineer,9,PhD
81297,Data Architect,1,Master
81298,Statistician,1,PhD
81299,Data Scientist,2,Master
81300,Big Data Engineer,8,Bachelor
81301,Research Scientist,3,Master
81302,Big Data Engineer,6,PhD
81303,Data Scientist,3,Bachelor
81304,Data Analyst,7,Bachelor
81305,Data Analyst,7,Bachelor
81306,Data Architect,6,Bachelor
81307,Data Engineer,9,Master
81308,Statistician,10,Bachelor
81309,Data Scientist,7,Bachelor
81310,Data Scientist,10,Master
81311,Statistician,8,Master
81312,Data Architect,2,Bachelor
81313,Business Intelligence Analyst,10,PhD
81314,Quantitative Analyst,6,Bachelor
81315,Data Analyst,10,PhD
81316,Data Analyst,4,PhD
81317,Big Data Engineer,10,Master
81318,Machine Learning Engineer,9,Bachelor
81319,Quantitative Analyst,1,Master
81320,Big Data Engineer,1,Master
81321,Statistician,1,PhD
81322,Big Data Engineer,10,Bachelor
81323,Business Intelligence Analyst,4,Bachelor
81324,Data Scientist,7,PhD
81325,Data Analyst,3,PhD
81326,Data Analyst,1,Bachelor
81327,Quantitative Analyst,10,Bachelor
81328,Quantitative Analyst,6,Bachelor
81329,Data Engineer,8,PhD
81330,Statistician,8,PhD
81331,Data Scientist,4,Bachelor
81332,Data Engineer,2,PhD
81333,Data Engineer,7,Master
81334,Statistician,7,Master
81335,Data Scientist,2,PhD
81336,Data Engineer,8,PhD
81337,Data Analyst,10,PhD
81338,Data Architect,5,Master
81339,Big Data Engineer,4,Bachelor
81340,Data Architect,6,Bachelor
81341,Statistician,1,PhD
81342,Data Scientist,9,Master
81343,Data Scientist,10,Master
81344,Big Data Engineer,1,PhD
81345,Data Engineer,10,Master
81346,Quantitative Analyst,8,Master
81347,Statistician,4,PhD
81348,Data Scientist,5,Master
81349,Data Architect,10,Master
81350,Statistician,1,Bachelor
81351,Data Scientist,5,Master
81352,Big Data Engineer,5,PhD
81353,Quantitative Analyst,2,PhD
81354,Data Scientist,1,PhD
81355,Data Analyst,6,Master
81356,Machine Learning Engineer,5,PhD
81357,Machine Learning Engineer,9,Master
81358,Big Data Engineer,4,PhD
81359,Big Data Engineer,9,Master
81360,Research Scientist,6,Master
81361,Data Scientist,6,Bachelor
81362,Data Scientist,5,Bachelor
81363,Data Analyst,2,PhD
81364,Business Intelligence Analyst,2,Bachelor
81365,Statistician,6,Bachelor
81366,Machine Learning Engineer,7,PhD
81367,Data Architect,4,PhD
81368,Data Architect,4,Master
81369,Business Intelligence Analyst,9,PhD
81370,Data Architect,2,PhD
81371,Statistician,1,PhD
81372,Quantitative Analyst,5,Master
81373,Statistician,9,Master
81374,Quantitative Analyst,10,PhD
81375,Data Architect,7,Bachelor
81376,Machine Learning Engineer,8,PhD
81377,Data Analyst,5,PhD
81378,Research Scientist,2,Master
81379,Research Scientist,1,Master
81380,Data Analyst,2,Bachelor
81381,Big Data Engineer,3,Master
81382,Statistician,4,PhD
81383,Data Analyst,4,PhD
81384,Big Data Engineer,4,Bachelor
81385,Statistician,2,Bachelor
81386,Data Scientist,7,Bachelor
81387,Data Analyst,8,PhD
81388,Machine Learning Engineer,7,Bachelor
81389,Data Engineer,1,Master
81390,Data Analyst,8,PhD
81391,Data Engineer,4,Master
81392,Statistician,8,PhD
81393,Data Architect,3,PhD
81394,Quantitative Analyst,4,Bachelor
81395,Data Engineer,5,PhD
81396,Data Architect,6,PhD
81397,Statistician,10,Master
81398,Business Intelligence Analyst,6,PhD
81399,Data Analyst,3,Master
81400,Data Engineer,4,Bachelor
81401,Quantitative Analyst,9,PhD
81402,Data Architect,8,Bachelor
81403,Data Architect,1,PhD
81404,Data Engineer,4,Master
81405,Data Analyst,6,Bachelor
81406,Data Engineer,4,PhD
81407,Data Analyst,8,PhD
81408,Data Scientist,2,Master
81409,Machine Learning Engineer,5,Master
81410,Machine Learning Engineer,1,Master
81411,Statistician,1,PhD
81412,Quantitative Analyst,1,Bachelor
81413,Machine Learning Engineer,1,PhD
81414,Machine Learning Engineer,4,Bachelor
81415,Research Scientist,1,PhD
81416,Data Analyst,3,PhD
81417,Statistician,5,Bachelor
81418,Data Scientist,7,Master
81419,Research Scientist,2,Master
81420,Research Scientist,6,Master
81421,Statistician,9,Bachelor
81422,Research Scientist,5,PhD
81423,Machine Learning Engineer,1,Bachelor
81424,Business Intelligence Analyst,10,Master
81425,Quantitative Analyst,2,Bachelor
81426,Statistician,6,PhD
81427,Data Analyst,2,PhD
81428,Data Analyst,5,Bachelor
81429,Data Architect,3,PhD
81430,Business Intelligence Analyst,3,Master
81431,Data Scientist,3,Master
81432,Statistician,2,PhD
81433,Machine Learning Engineer,4,PhD
81434,Data Architect,9,Bachelor
81435,Data Architect,8,PhD
81436,Data Analyst,4,Master
81437,Machine Learning Engineer,3,Master
81438,Machine Learning Engineer,7,PhD
81439,Statistician,1,Bachelor
81440,Data Scientist,3,Master
81441,Quantitative Analyst,8,PhD
81442,Data Engineer,6,Bachelor
81443,Business Intelligence Analyst,8,Bachelor
81444,Data Analyst,9,Bachelor
81445,Machine Learning Engineer,5,PhD
81446,Statistician,5,Master
81447,Research Scientist,6,Master
81448,Data Engineer,4,Master
81449,Big Data Engineer,4,Master
81450,Quantitative Analyst,9,Bachelor
81451,Data Analyst,3,Bachelor
81452,Big Data Engineer,1,Bachelor
81453,Data Analyst,10,Bachelor
81454,Machine Learning Engineer,2,Bachelor
81455,Data Scientist,7,Master
81456,Quantitative Analyst,5,Master
81457,Quantitative Analyst,10,PhD
81458,Data Architect,5,Master
81459,Machine Learning Engineer,9,Bachelor
81460,Research Scientist,5,Bachelor
81461,Statistician,1,Bachelor
81462,Data Engineer,3,Master
81463,Research Scientist,1,Bachelor
81464,Big Data Engineer,1,PhD
81465,Data Architect,10,PhD
81466,Data Architect,6,Master
81467,Data Architect,3,Bachelor
81468,Business Intelligence Analyst,6,Bachelor
81469,Machine Learning Engineer,4,PhD
81470,Data Scientist,9,Master
81471,Business Intelligence Analyst,10,Master
81472,Data Engineer,4,Bachelor
81473,Business Intelligence Analyst,3,Bachelor
81474,Research Scientist,6,PhD
81475,Data Analyst,10,Bachelor
81476,Big Data Engineer,9,Master
81477,Machine Learning Engineer,3,PhD
81478,Data Analyst,4,Master
81479,Quantitative Analyst,5,PhD
81480,Data Scientist,5,Bachelor
81481,Data Analyst,7,Bachelor
81482,Business Intelligence Analyst,10,Bachelor
81483,Data Architect,3,Master
81484,Big Data Engineer,3,PhD
81485,Data Architect,10,PhD
81486,Machine Learning Engineer,3,Bachelor
81487,Data Architect,1,PhD
81488,Data Architect,2,Bachelor
81489,Big Data Engineer,5,Master
81490,Data Scientist,1,PhD
81491,Machine Learning Engineer,1,PhD
81492,Quantitative Analyst,3,PhD
81493,Data Engineer,2,Master
81494,Research Scientist,6,Bachelor
81495,Business Intelligence Analyst,5,PhD
81496,Big Data Engineer,8,PhD
81497,Data Architect,6,Master
81498,Data Architect,6,Master
81499,Data Architect,9,Master
81500,Data Scientist,7,Master
81501,Data Analyst,1,Master
81502,Big Data Engineer,10,Bachelor
81503,Business Intelligence Analyst,8,Bachelor
81504,Machine Learning Engineer,2,Master
81505,Business Intelligence Analyst,5,Bachelor
81506,Data Analyst,1,Bachelor
81507,Statistician,3,PhD
81508,Machine Learning Engineer,2,PhD
81509,Data Scientist,7,PhD
81510,Statistician,10,Bachelor
81511,Data Analyst,7,Master
81512,Data Architect,3,Master
81513,Data Engineer,7,Master
81514,Machine Learning Engineer,7,PhD
81515,Data Analyst,2,PhD
81516,Data Analyst,8,Bachelor
81517,Machine Learning Engineer,10,Master
81518,Big Data Engineer,10,Bachelor
81519,Quantitative Analyst,8,PhD
81520,Machine Learning Engineer,5,Master
81521,Data Analyst,9,Bachelor
81522,Big Data Engineer,6,Bachelor
81523,Statistician,4,Bachelor
81524,Research Scientist,8,Master
81525,Data Scientist,5,Bachelor
81526,Data Scientist,6,PhD
81527,Big Data Engineer,10,Master
81528,Big Data Engineer,10,Bachelor
81529,Data Architect,10,Bachelor
81530,Machine Learning Engineer,4,PhD
81531,Statistician,9,Master
81532,Data Analyst,3,Master
81533,Data Engineer,7,Master
81534,Statistician,5,PhD
81535,Business Intelligence Analyst,7,Bachelor
81536,Data Analyst,9,Master
81537,Statistician,5,Master
81538,Data Scientist,5,PhD
81539,Research Scientist,1,Master
81540,Statistician,7,PhD
81541,Data Scientist,8,Bachelor
81542,Data Analyst,4,Master
81543,Data Engineer,8,Bachelor
81544,Business Intelligence Analyst,6,Master
81545,Research Scientist,1,Master
81546,Data Architect,6,Master
81547,Data Analyst,7,Bachelor
81548,Data Scientist,8,Master
81549,Big Data Engineer,9,Bachelor
81550,Machine Learning Engineer,10,Master
81551,Data Engineer,2,PhD
81552,Statistician,2,PhD
81553,Machine Learning Engineer,7,Master
81554,Business Intelligence Analyst,5,PhD
81555,Data Engineer,1,Master
81556,Data Engineer,7,Master
81557,Data Analyst,1,Master
81558,Data Analyst,8,Bachelor
81559,Data Scientist,10,Master
81560,Machine Learning Engineer,9,Bachelor
81561,Quantitative Analyst,5,Bachelor
81562,Research Scientist,5,Master
81563,Research Scientist,6,Bachelor
81564,Quantitative Analyst,3,Master
81565,Data Analyst,4,Bachelor
81566,Statistician,2,Master
81567,Quantitative Analyst,9,Bachelor
81568,Data Architect,3,PhD
81569,Data Engineer,8,PhD
81570,Statistician,3,Bachelor
81571,Research Scientist,7,Master
81572,Business Intelligence Analyst,10,Master
81573,Data Architect,7,Master
81574,Big Data Engineer,7,PhD
81575,Data Engineer,4,Bachelor
81576,Machine Learning Engineer,10,PhD
81577,Research Scientist,6,Bachelor
81578,Data Architect,1,PhD
81579,Data Architect,5,Bachelor
81580,Machine Learning Engineer,3,Bachelor
81581,Data Analyst,5,Bachelor
81582,Quantitative Analyst,1,Master
81583,Data Analyst,6,Bachelor
81584,Data Analyst,9,Bachelor
81585,Machine Learning Engineer,4,PhD
81586,Research Scientist,2,Master
81587,Quantitative Analyst,6,PhD
81588,Big Data Engineer,9,PhD
81589,Business Intelligence Analyst,8,PhD
81590,Data Scientist,7,Bachelor
81591,Data Architect,5,Bachelor
81592,Data Scientist,8,Bachelor
81593,Business Intelligence Analyst,7,Bachelor
81594,Data Engineer,3,PhD
81595,Machine Learning Engineer,2,Bachelor
81596,Data Engineer,10,PhD
81597,Statistician,1,PhD
81598,Data Engineer,1,PhD
81599,Research Scientist,6,Master
81600,Big Data Engineer,1,Master
81601,Data Architect,8,Bachelor
81602,Data Scientist,7,PhD
81603,Data Scientist,8,Master
81604,Big Data Engineer,3,PhD
81605,Big Data Engineer,10,PhD
81606,Data Architect,8,PhD
81607,Research Scientist,8,Master
81608,Business Intelligence Analyst,7,Bachelor
81609,Data Analyst,5,Master
81610,Research Scientist,1,Master
81611,Business Intelligence Analyst,4,Bachelor
81612,Data Architect,2,Master
81613,Statistician,9,PhD
81614,Big Data Engineer,6,Bachelor
81615,Machine Learning Engineer,1,Master
81616,Big Data Engineer,4,PhD
81617,Quantitative Analyst,7,Bachelor
81618,Data Architect,1,Master
81619,Quantitative Analyst,10,Master
81620,Data Scientist,7,Master
81621,Data Scientist,4,PhD
81622,Data Analyst,2,Master
81623,Data Scientist,6,Master
81624,Data Architect,1,Master
81625,Data Scientist,1,Bachelor
81626,Data Architect,4,PhD
81627,Data Scientist,5,Bachelor
81628,Data Analyst,10,PhD
81629,Machine Learning Engineer,8,Master
81630,Quantitative Analyst,2,Master
81631,Data Analyst,6,PhD
81632,Machine Learning Engineer,10,Master
81633,Data Scientist,3,PhD
81634,Data Analyst,7,Master
81635,Machine Learning Engineer,8,PhD
81636,Data Analyst,1,PhD
81637,Machine Learning Engineer,6,Bachelor
81638,Statistician,7,Bachelor
81639,Data Scientist,2,Master
81640,Big Data Engineer,7,Bachelor
81641,Business Intelligence Analyst,3,Bachelor
81642,Data Engineer,8,PhD
81643,Data Engineer,8,Bachelor
81644,Data Architect,7,Master
81645,Data Architect,3,Bachelor
81646,Business Intelligence Analyst,8,PhD
81647,Research Scientist,9,PhD
81648,Quantitative Analyst,2,PhD
81649,Data Analyst,5,PhD
81650,Data Analyst,9,Master
81651,Data Architect,4,Bachelor
81652,Big Data Engineer,8,PhD
81653,Data Scientist,7,PhD
81654,Statistician,1,Bachelor
81655,Big Data Engineer,2,PhD
81656,Big Data Engineer,2,PhD
81657,Quantitative Analyst,9,Master
81658,Data Analyst,1,Bachelor
81659,Statistician,10,PhD
81660,Quantitative Analyst,4,Master
81661,Quantitative Analyst,6,PhD
81662,Data Analyst,2,PhD
81663,Quantitative Analyst,10,Bachelor
81664,Data Architect,10,Bachelor
81665,Data Engineer,7,Bachelor
81666,Statistician,6,Master
81667,Data Engineer,6,Bachelor
81668,Data Engineer,6,Bachelor
81669,Data Scientist,3,PhD
81670,Business Intelligence Analyst,4,Bachelor
81671,Research Scientist,6,Bachelor
81672,Data Analyst,9,Bachelor
81673,Data Analyst,1,PhD
81674,Big Data Engineer,3,PhD
81675,Big Data Engineer,4,PhD
81676,Data Architect,2,Bachelor
81677,Data Scientist,7,Master
81678,Machine Learning Engineer,5,Master
81679,Data Architect,8,Bachelor
81680,Quantitative Analyst,8,PhD
81681,Data Architect,2,Bachelor
81682,Statistician,9,PhD
81683,Machine Learning Engineer,8,Master
81684,Research Scientist,8,PhD
81685,Statistician,9,Bachelor
81686,Quantitative Analyst,5,Master
81687,Data Architect,3,PhD
81688,Data Analyst,2,PhD
81689,Statistician,8,Master
81690,Machine Learning Engineer,1,PhD
81691,Data Architect,4,Bachelor
81692,Data Analyst,1,Master
81693,Data Scientist,8,PhD
81694,Data Engineer,1,PhD
81695,Business Intelligence Analyst,8,Bachelor
81696,Data Scientist,3,PhD
81697,Big Data Engineer,2,Bachelor
81698,Data Architect,2,PhD
81699,Business Intelligence Analyst,10,PhD
81700,Data Architect,6,Master
81701,Statistician,1,Master
81702,Data Analyst,2,Bachelor
81703,Business Intelligence Analyst,6,Master
81704,Data Analyst,9,Bachelor
81705,Statistician,2,PhD
81706,Data Scientist,10,Bachelor
81707,Data Architect,4,PhD
81708,Research Scientist,6,PhD
81709,Quantitative Analyst,7,Bachelor
81710,Machine Learning Engineer,5,PhD
81711,Statistician,1,Master
81712,Business Intelligence Analyst,9,Master
81713,Big Data Engineer,7,Bachelor
81714,Statistician,3,Master
81715,Research Scientist,8,Master
81716,Big Data Engineer,7,PhD
81717,Statistician,6,Bachelor
81718,Data Architect,8,PhD
81719,Business Intelligence Analyst,4,Master
81720,Data Engineer,3,PhD
81721,Data Architect,5,Master
81722,Data Architect,1,Master
81723,Research Scientist,1,Master
81724,Big Data Engineer,1,PhD
81725,Data Analyst,7,PhD
81726,Statistician,1,Bachelor
81727,Data Analyst,10,Bachelor
81728,Statistician,5,Master
81729,Machine Learning Engineer,7,PhD
81730,Data Analyst,5,Bachelor
81731,Data Architect,2,Bachelor
81732,Data Scientist,3,PhD
81733,Data Architect,8,PhD
81734,Data Scientist,10,PhD
81735,Quantitative Analyst,1,Master
81736,Data Analyst,4,Bachelor
81737,Data Architect,4,Master
81738,Data Analyst,3,Bachelor
81739,Data Architect,6,PhD
81740,Data Architect,10,PhD
81741,Big Data Engineer,8,Bachelor
81742,Data Architect,9,Bachelor
81743,Research Scientist,8,PhD
81744,Research Scientist,1,Bachelor
81745,Data Analyst,5,PhD
81746,Business Intelligence Analyst,5,Bachelor
81747,Data Analyst,1,Bachelor
81748,Statistician,1,PhD
81749,Statistician,8,PhD
81750,Big Data Engineer,8,Bachelor
81751,Statistician,2,Master
81752,Data Engineer,9,PhD
81753,Research Scientist,2,Bachelor
81754,Business Intelligence Analyst,9,PhD
81755,Statistician,3,PhD
81756,Data Architect,7,PhD
81757,Research Scientist,5,Bachelor
81758,Research Scientist,9,Bachelor
81759,Data Scientist,7,Master
81760,Data Architect,4,Master
81761,Data Architect,2,Master
81762,Statistician,2,Master
81763,Machine Learning Engineer,10,Bachelor
81764,Statistician,9,Master
81765,Quantitative Analyst,8,PhD
81766,Data Scientist,10,PhD
81767,Machine Learning Engineer,1,Bachelor
81768,Data Scientist,3,PhD
81769,Data Engineer,7,PhD
81770,Machine Learning Engineer,2,Master
81771,Machine Learning Engineer,8,Bachelor
81772,Research Scientist,6,PhD
81773,Statistician,2,PhD
81774,Quantitative Analyst,4,PhD
81775,Big Data Engineer,7,Bachelor
81776,Research Scientist,4,Master
81777,Data Analyst,2,Master
81778,Business Intelligence Analyst,10,Master
81779,Business Intelligence Analyst,2,PhD
81780,Research Scientist,8,Master
81781,Research Scientist,7,PhD
81782,Data Architect,8,PhD
81783,Machine Learning Engineer,3,PhD
81784,Business Intelligence Analyst,5,Bachelor
81785,Statistician,9,Bachelor
81786,Statistician,9,Bachelor
81787,Machine Learning Engineer,2,Bachelor
81788,Statistician,6,PhD
81789,Data Engineer,10,PhD
81790,Data Engineer,1,Bachelor
81791,Research Scientist,8,Bachelor
81792,Data Analyst,5,Master
81793,Quantitative Analyst,10,Bachelor
81794,Data Scientist,3,Master
81795,Statistician,5,Master
81796,Statistician,5,Master
81797,Business Intelligence Analyst,7,Bachelor
81798,Big Data Engineer,6,Master
81799,Data Analyst,2,PhD
81800,Data Architect,8,Master
81801,Statistician,7,Bachelor
81802,Data Analyst,1,Master
81803,Research Scientist,5,Master
81804,Data Engineer,6,PhD
81805,Data Analyst,5,PhD
81806,Data Engineer,7,Bachelor
81807,Data Architect,1,PhD
81808,Data Engineer,8,PhD
81809,Statistician,7,PhD
81810,Big Data Engineer,4,PhD
81811,Data Engineer,4,PhD
81812,Data Analyst,2,Bachelor
81813,Business Intelligence Analyst,3,Bachelor
81814,Data Scientist,1,PhD
81815,Data Analyst,1,Bachelor
81816,Data Architect,5,Master
81817,Data Engineer,6,Master
81818,Research Scientist,8,Bachelor
81819,Data Architect,6,Master
81820,Statistician,7,PhD
81821,Big Data Engineer,8,Bachelor
81822,Data Architect,9,Master
81823,Data Analyst,7,PhD
81824,Business Intelligence Analyst,8,PhD
81825,Quantitative Analyst,7,PhD
81826,Business Intelligence Analyst,5,Bachelor
81827,Research Scientist,5,PhD
81828,Statistician,1,Bachelor
81829,Data Scientist,8,Bachelor
81830,Data Engineer,9,Bachelor
81831,Statistician,3,Bachelor
81832,Statistician,3,Bachelor
81833,Research Scientist,5,Master
81834,Machine Learning Engineer,5,Bachelor
81835,Data Engineer,5,Bachelor
81836,Data Analyst,7,PhD
81837,Data Engineer,5,Bachelor
81838,Data Scientist,8,PhD
81839,Business Intelligence Analyst,7,PhD
81840,Statistician,5,Master
81841,Machine Learning Engineer,6,Bachelor
81842,Data Analyst,2,PhD
81843,Research Scientist,6,Bachelor
81844,Data Engineer,10,PhD
81845,Business Intelligence Analyst,6,PhD
81846,Data Engineer,2,Bachelor
81847,Statistician,8,Master
81848,Research Scientist,2,Bachelor
81849,Big Data Engineer,9,PhD
81850,Big Data Engineer,1,PhD
81851,Statistician,4,Master
81852,Statistician,2,Master
81853,Quantitative Analyst,3,PhD
81854,Machine Learning Engineer,10,Master
81855,Statistician,6,Master
81856,Data Analyst,2,Master
81857,Data Architect,7,PhD
81858,Big Data Engineer,3,Bachelor
81859,Data Scientist,8,Bachelor
81860,Data Engineer,8,PhD
81861,Quantitative Analyst,9,Master
81862,Big Data Engineer,3,PhD
81863,Quantitative Analyst,9,Bachelor
81864,Data Scientist,8,Master
81865,Data Scientist,4,PhD
81866,Research Scientist,6,Bachelor
81867,Quantitative Analyst,2,Bachelor
81868,Business Intelligence Analyst,9,Bachelor
81869,Business Intelligence Analyst,5,Bachelor
